source	image	va	function	read_status	helper_candidates	decision	retained_helpers	extraction_verdict	strict_before	strict_after
src/game/player_death.c	GAME.EXE	0x80015f28	player_increment_physical_power_training	read	training-gain	Same local counter/gain/notify/recalculate pattern as magic training; cross-TU need remains unproven.		kept-existing-source	100.0	100.0
src/game/player_death.c	GAME.EXE	0x80015fc0	player_increment_magic_training	read	training-gain	Same local gain wrapper for different fields/notification; neither warrants a generic stat macro solely to save lines.		kept-existing-source	100.0	100.0
src/game/player_death.c	GAME.EXE	0x80016058	player_add_experience	read	none	Authored growth/extrapolation, cap and per-level notifications already use appropriate helpers; no generic level-up abstraction.		kept-existing-source	100.0	100.0
src/game/player_death.c	GAME.EXE	0x8001627c	player_calculate_damage_component	read	combat-component-rejected	Keep separate from actor formula: base power augments defense threshold here, while actor formula augments attack.		kept-existing-source	100.0	100.0
src/game/player_death.c	GAME.EXE	0x80016324	player_apply_damage	read	existing	Uses named component helper; status chance/reapply rules and damage-frame behavior differ from actor damage.		kept-existing-source	100.0	100.0
src/game/player_death.c	GAME.EXE	0x800166b4	player_apply_radial_damage	read	radial-falloff	Same Q12 distance/falloff/scale as actor radial damage with u16 intermediates and u32 products; candidate typed pure helper.	radial_damage_attenuated_scale	retained-exact	100.0	100.0
src/game/player_death.c	GAME.EXE	0x800167e4	player_select_magic	read	existing	Existing charge reset and selected-record-or-NULL publication are one clear operation.		kept-existing-source	100.0	100.0
src/game/player_death_fade.c	GAME.EXE	0x800184b0	player_death_apply_visual_fade	read	existing;fixed-lerp	Existing death-fade helper delegates matrix/fog operations; HUD brightness is a Q12 interpolation candidate.		kept-existing-source	100.0	100.0
src/game/player_death_fade.c	GAME.EXE	0x80018540	player_death_update	read	existing	Stateful bob/pitch/death restart flow already calls the fade helper; repeated render_frame calls are explicit timing.		kept-existing-source	100.0	100.0
src/game/player_death_fade.c	GAME.EXE	0x800186c4	player_death_update_reverse_fade	read	existing;fixed-lerp	Reverse transition has different palette endpoints and state update; do not hide behind a generic fade-control macro.		kept-existing-source	100.0	100.0
src/game/player_status_effect4.c	GAME.EXE	0x80018858	player_apply_fire_defense_boost	read	none	Two state assignments already have a domain-named wrapper; no macro needed.		kept-existing-source	100.0	100.0
src/game/player_update.c	GAME.EXE	0x80018880	player_update	read	input-edge;equipment-period;motion-approach	Full body read. Input-edge predicate repeats across UI; repeated equipment period tests may be cohesive locally. Motion narrows s16/byte stores differently, status timers have distinct expiry/recalculation order.	PAD_PRESSED	retained-existing-residue	99.96948	99.96948
src/game/player_use_item.c	GAME.EXE	0x80017edc	actor_show_info_image	read	decimal-path	Repeated decimal filename ID pair; frame flush and floor digit remain caller-specific.		kept-existing-source	100.0	100.0
src/game/player_use_item.c	GAME.EXE	0x80017fa4	map_event_show_person_image	read	decimal-path	Same decimal filename ID pair as actor/weapon loaders; existing screen display wrapper handles image lifetime.		kept-existing-source	100.0	100.0
src/game/player_use_item.c	GAME.EXE	0x80018054	player_use_item	read	interaction-probe	Forward XZ interaction probe repeats in map interactions; key/link/mirror/harp/staff policies and intentional key fallthrough stay explicit.	VECTOR_YAW_PROBE_XZ	retained-exact	100.0	100.0
src/game/player_warp.c	GAME.EXE	0x80036618	player_warp_shimmer	read	shimmer-step	OPEN transition shares staggered scale/yaw updates; GAME uses allocated effect pointers, sound, buffer flips and different removal modes.		kept-existing-source	100.0	100.0
src/game/player_warp.c	GAME.EXE	0x80036850	player_warp_change_floor	read	player-floor-position;map-coordinate	Common player-floor snapshot and cell-center placement; floor unload/load/highest-floor policy is distinct.	PLAYER_FLOOR_POSITION	retained-exact	100.0	100.0
src/game/player_warp.c	GAME.EXE	0x800369ac	player_warp_same_floor	read	player-floor-position;map-coordinate	Common snapshot and cell-center placement; occupancy/cache/variant-music behavior differs from change-floor warp.	PLAYER_FLOOR_POSITION	retained-exact	100.0	100.0
src/game/player_warp.c	GAME.EXE	0x80036af0	player_warp_trigger_update	read	existing	Local WARP_CELL_KEY expresses packed word format; authored floor/cell dispatch stays explicit and is not a cross-TU helper.		kept-existing-source	100.0	100.0
src/game/player_warp.c	GAME.EXE	0x80036d3c	actor_transform_definition5_to6	read	none	Two endpoint-inclusive color/motion phases and event disabling are script policy; existing light/render/pacer helpers suffice.		kept-existing-source	100.0	100.0
src/game/player_warp_shimmer_at_player.c	GAME.EXE	0x80014674	player_warp_shimmer_at_player	read	existing	Existing player-relative wrapper selects floor Y and camera XZ; no extra vector-copy abstraction.		kept-existing-source	100.0	100.0
src/game/pool.c	GAME.EXE	0x800205d4	render_bind_animated_instance	read	existing	Existing cohesive cache/morph helper with local copy_vertices; keyframe selection, allocation retry and prefix-vector restoration remain explicit.		kept-existing-source	100.0	100.0
src/game/pool.c	GAME.EXE	0x80020978	pool_reset	read	none	Initializes free marker and cache pointer; differs from actor/effect pool reset fields.		kept-existing-source	100.0	100.0
src/game/pool.c	GAME.EXE	0x800209a8	pool_mark_allocated	read	existing	Already names live-to-stale frame marking; generic pool loop adds no domain meaning.		kept-existing-source	100.0	100.0
src/game/pool.c	GAME.EXE	0x800209e4	pool_record_release	read	existing	Existing release clears owner backlink and conditionally frees vertices; preserve this lifetime boundary.		kept-existing-source	100.0	100.0
src/game/pool.c	GAME.EXE	0x80020a2c	pool_release_all	read	existing	Existing occupied-record sweep calls release; differs from stale-only selection and counter width.		kept-existing-source	100.0	100.0
src/game/pool.c	GAME.EXE	0x80020a98	pool_release_stale	read	existing	Existing per-frame stale sweep calls release; do not hide predicate in a generic callback loop.		kept-existing-source	100.0	100.0
src/game/pool.c	GAME.EXE	0x80020b04	pool_allocate	read	existing	Existing free-record search initializes clip but does not mark live; a generic acquire helper would imply the wrong lifecycle.		kept-existing-source	100.0	100.0
src/game/render.c	GAME.EXE	0x8001b7b0	display_show_system_screen	read	cd-location;cd-read;existing-sdk	Uses SDK quad macros already; CD rounding/location/retry repeat but its exit and controller-wait policy are unique.	CD_LOCATION_COPY	retained-exact	100.0	100.0
src/game/render.c	GAME.EXE	0x8001bab8	lighting_set_active_color_matrix	read	existing	Existing small palette-to-SDK wrapper is clear.		kept-existing-source	100.0	100.0
src/game/render.c	GAME.EXE	0x8001bae4	effect5_texture_cache_prepare	read	existing-sdk	Three authored texture page positions and same CLUT; SDK GetTPage/GetClut are the right boundary.		kept-existing-source	100.0	100.0
src/game/render.c	GAME.EXE	0x8001bb94	display_initialize	read	existing-sdk	Initialization values and double-buffer setup stay explicit; SDK helpers already describe environment operations.		kept-existing-source	100.0	100.0
src/game/render.c	GAME.EXE	0x8001bce0	render_initialize	read	none	Initialization combines distinct authored matrices, buffers and texture state; no coherent additional shared operation established here.		kept-existing-source	100.0	100.0
src/game/render.c	GAME.EXE	0x8001bfb8	display_begin_frame	read	existing;frame-begin	display_next_buffer already names toggle semantics; frame resets differ in state ownership across overlays.		kept-existing-source	100.0	100.0
src/game/render.c	GAME.EXE	0x8001c050	display_present_frame	read	frame-present	Shared wait/draw/display/OT order is a candidate; context pointers and globals differ across images.		kept-existing-source	100.0	100.0
src/game/render.c	GAME.EXE	0x8001c0e8	tmd_select	read	existing	Existing slot selection wrapper; retain enum width.		kept-existing-source	100.0	100.0
src/game/render.c	GAME.EXE	0x8001c114	tmd_get_object	read	tmd-format	Move identical object-table macro to the shared TMD header. Shared macro retained; strict 100% and complete object byte-identical.	TMD_OBJECTS	retained-exact	100.0	100.0
src/game/render.c	GAME.EXE	0x8001c138	tmd_set_current_vertices	read	existing	Existing setter already names one state operation.		kept-existing-source	100.0	100.0
src/game/render.c	GAME.EXE	0x8001c148	tmd_select_object_vertices	read	tmd-format	Object-relative offset is measured from after the TMD header; preserve selected-asset identity.		kept-existing-source	100.0	100.0
src/game/render.c	GAME.EXE	0x8001c184	render_set_view_transform	read	view-transform	Optional position/rotation update and pitch matrix repeat; candidate must retain null checks and global publication.		kept-existing-source	100.0	100.0
src/game/render.c	GAME.EXE	0x8001c2b0	tmd_prepare_primitive_indices	read	tmd-format;primitive-index-shifts	Shared TMD format macros retained at strict 100% with complete object byte identity. Keep typed mode-specific shift dispatch explicit.	TMD_OBJECTS;TMD_PACKET_BODY	retained-exact	100.0	100.0
src/game/render.c	GAME.EXE	0x8001c5b0	tmd_register	read	existing	Existing register-and-prepare wrapper; no new macro needed.		kept-existing-source	100.0	100.0
src/game/render.c	GAME.EXE	0x8001c5ec	tmd_release_last_allocation	read	existing	Existing ABI wrapper; unused slot is retained and documented elsewhere.		kept-existing-source	100.0	100.0
src/game/render.c	GAME.EXE	0x8001c60c	tmd_project_vertices	read	vertex-projection	Same GTE/read-depth sequence; OPEN has a capacity guard and variable perspective shift, GAME a fixed shift.		kept-existing-source	100.0	100.0
src/game/render.c	GAME.EXE	0x8001c6a8	tmd_project_vertices_shift	read	vertex-projection	Common per-vertex projection sequence with caller-selected depth shift; candidate inline needs SDK width and lifetime checks.		kept-existing-source	100.0	100.0
src/game/render.c	GAME.EXE	0x8001c754	tmd_transform_vertices	read	vertex-projection	Unprojected RotTrans result writes XY and depth; do not collapse into perspective projection.		kept-existing-source	100.0	100.0
src/game/render_enqueuers.c	GAME.EXE	0x8001c7f8	render_enqueue_tmd	read	tmd-vertex-access;tmd-depth;tmd-packet-walk;primitive-allocation	Full GAME mode dispatch read; repeated prepared-vertex access/depth arithmetic. Cursor overflow returns after advancement; preserve distinct lighting calls.	TMD_PACKET_BODY;TMD_PACKET_BODY_BYTES	retained-exact	100.0	100.0
src/game/render_enqueuers.c	GAME.EXE	0x8001d730	render_enqueue_model	read	tmd-vertex-access;tmd-depth;tmd-packet-walk;primitive-allocation	Four textured modes use active material instead of packet material; shares offset/depth/reservation operations but not complete TMD dispatch.	TMD_PACKET_BODY;TMD_PACKET_BODY_BYTES;TMD_PREPARED_VERTEX	retained-exact	100.0	100.0
src/game/render_enqueuers.c	GAME.EXE	0x8001de18	render_enqueue_map	read	tmd-vertex-access;tmd-depth;tmd-packet-walk;primitive-allocation	FT3/FT4 to Gouraud conversion matches OPEN geometry; cursor overflow returns and OT uses upper-bound test.	TMD_PACKET_BODY;TMD_PACKET_BODY_BYTES;TMD_PREPARED_VERTEX	retained-exact	100.0	100.0
src/game/render_enqueuers.c	GAME.EXE	0x8001e230	render_enqueue_sprite	read	primitive-allocation;existing-sdk	Corner/UV rectangle construction repeats; packed XY copies and GTE calls already clear, GAME overflow returns instead of OPEN trap.		kept-existing-source	100.0	100.0
src/game/render_frame.c	GAME.EXE	0x8001fde4	render_frame	read	none	Frame pass order, HUD status priority, cache marking/release and weapon projection are explicit policy; existing render helpers provide useful boundaries.		kept-existing-source	100.0	100.0
src/game/render_map_cells.c	GAME.EXE	0x8001e5ec	render_map_cell	read	map-cell-transform	Common orientation adjustment and view/light matrix setup; GAME first remaps illusion-staff meshes, OPEN does not.		kept-existing-source	99.87838	99.87838
src/game/render_map_cells.c	GAME.EXE	0x8001e83c	render_map_cells	read	cell-window-walk	Same bounded window walk as OPEN after GAME pitch-dependent window choice; preserve signed row and byte width/height loop counters.		kept-existing-source	100.0	100.0
src/game/render_scene.c	GAME.EXE	0x8001f218	render_entities	read	cell-window-test	All five pool sweeps read; unsigned visibility test repeats across TUs, but actor square culling, active markers and material setup differ.		kept-existing-source	100.0	100.0
src/game/render_sprite.c	GAME.EXE	0x8001e480	render_screen_sprite	read	primitive-allocation;sprite-rectangle	Direct reservation with return-on-overflow and repeated XY/UV rectangle fields; evaluate SDK setXYWH/setUVWH with actual widths.		kept-existing-source	100.0	100.0
src/game/resources.c	GAME.EXE	0x8001b100	tim_upload_images	read	existing	Already a named TIM upload operation; preserve separate CLUT and pixel checks and DrawSync after each upload.		kept-existing-source	100.0	100.0
src/game/resources.c	GAME.EXE	0x8001b180	common_resources_load	read	resource-stream-next	Share the assigning chunk cursor macro; keep archive-specific table order and arena reuse visible. Shared macro retained; strict 100% and complete object byte-identical.	RESOURCE_STREAM_NEXT	retained-exact	100.0	100.0
src/game/resources.c	GAME.EXE	0x8001b390	map_resource_path_set_floor	read	none	One decimal floor byte in a fixed path; wrapping this assignment adds no useful operation.		kept-existing-source	100.0	100.0
src/game/resources.c	GAME.EXE	0x8001b3a4	map_resource_load_file	read	existing	Already the floor-relative path/load helper; keep output-slot lifetime.		kept-existing-source	100.0	100.0
src/game/resources.c	GAME.EXE	0x8001b3e4	map_resource_copy_words	read	existing	Already a counted word-copy helper; signedness differs from OPEN declaration and is not changed to merge bodies.		kept-existing-source	100.0	100.0
src/game/resources.c	GAME.EXE	0x8001b414	map_variant_assets_load	read	none	Variant filename digit and actor asset-bank loading are one existing operation.		kept-existing-source	100.0	100.0
src/game/resources.c	GAME.EXE	0x8001b49c	audio_play_current_map_sequence	read	none	Floor-specific progress and variant policy is readable as the current switch.		kept-existing-source	100.0	100.0
src/game/resources.c	GAME.EXE	0x8001b558	map_resources_load	read	resource-stream-next;map-grid-copy	Shared chunk macro retained at strict 100% with complete object byte identity. Keep five typed grid-copy calls; signed API boundaries differ from OPEN.	RESOURCE_STREAM_NEXT	retained-exact	100.0	100.0
src/game/save_system.c	GAME.EXE	0x8002b078	save_system_read_catalog	read	save-summary	Copies six summary fields after partial clear and slot filtering; preserve literal 0x24 clear and sparse directory behavior.	SAVE_SUMMARY_COPY	retained-exact	100.0	100.0
src/game/save_system.c	GAME.EXE	0x8002b150	menu_play_input_sound	read	existing	Already cue-to-program/note wrapper; one-retrace voice lifetime differs from normal effect playback.		kept-existing-source	100.0	100.0
src/game/save_system.c	GAME.EXE	0x8002b1d4	memory_card_initialize	read	none	Four event registrations/enables and card initialization are a single existing operation; avoid event-operation parameter macros.		kept-existing-source	100.0	100.0
src/game/save_system.c	GAME.EXE	0x8002b2d4	memory_card_shutdown_events	read	existing	Named stop/close lifecycle operation already removes call-site repetition.		kept-existing-source	100.0	100.0
src/game/save_system.c	GAME.EXE	0x8002b334	memory_card_begin_status_check	read	existing	Named clear/info/wait operation; caller-specific result processing remains outside.		kept-existing-source	100.0	100.0
src/game/save_system.c	GAME.EXE	0x8002b36c	memory_card_clear_events	read	existing	Existing shared four-event clear helper; no additional macro required.		kept-existing-source	100.0	100.0
src/game/save_system.c	GAME.EXE	0x8002b3c4	memory_card_wait_event	read	existing	Ordered polling returns first matching status after undelivery; retain explicit priority.		kept-existing-source	100.0	100.0
src/game/save_system.c	GAME.EXE	0x8002b480	memory_card_undeliver_events	read	existing	Existing shared four-event undelivery helper; distinct SDK API from clear.		kept-existing-source	100.0	100.0
src/game/save_system.c	GAME.EXE	0x8002b4d8	memory_card_check_or_format	read	card-new-device	Two clear/new-card/status cycles repeat write/header wrappers; format confirmation and status mapping remain distinct.	memory_card_acknowledge_new_device	retained-exact	100.0	100.0
src/game/save_system.c	GAME.EXE	0x8002b5d0	memory_card_format	read	none	Five format attempts return separate format/status outcomes; unlike file byte-count retries.		kept-existing-source	100.0	100.0
src/game/save_system.c	GAME.EXE	0x8002b648	save_system_write_slot	read	card-new-device	Repeated new-device handshake; write-specific format/no-space mapping cannot share generic result macro.	memory_card_acknowledge_new_device	retained-exact	100.0	100.0
src/game/save_system.c	GAME.EXE	0x8002b73c	save_file_write_slot	read	save-io;save-summary	Payload and header writes repeat seek/clear/write retry structure locally; spare-slot selection and publication ordering remain explicit.		kept-existing-source	100.0	100.0
src/game/save_system.c	GAME.EXE	0x8002bc30	save_system_read_header	read	card-new-device	Same two-cycle new-device handshake as write; no-data maps to success here.	memory_card_acknowledge_new_device	retained-exact	100.0	100.0
src/game/save_system.c	GAME.EXE	0x8002bd08	save_file_read_header	read	save-io	Header read retries five exact-length reads; failure and close ownership differ from slot reader.		kept-existing-source	100.0	100.0
src/game/save_system.c	GAME.EXE	0x8002bde4	save_system_read_slot	read	none	New device refreshes catalogue then fails stale request; must not use write/header recovery handshake.		kept-existing-source	100.0	100.0
src/game/save_system.c	GAME.EXE	0x8002beb0	save_file_read_slot	read	save-io;save-summary	Reads/checks header before payload; compares six fields rather than padding and preserves two live weapon pointers across restore.	SAVE_SUMMARY_EQUAL	retained-exact	100.0	100.0
src/game/save_system.c	GAME.EXE	0x8002c27c	save_workspace_allocate	read	existing	Single typed workspace allocation with two clear operations; header-only versus full workspace initialization must remain distinct.		kept-existing-source	100.0	100.0
src/game/save_system.c	GAME.EXE	0x8002c2e4	save_workspace_release	read	existing	Existing arena-release ABI wrapper; no new helper needed.		kept-existing-source	100.0	100.0
src/game/save_system.c	GAME.EXE	0x8002c304	save_file_initialize_buffers	read	none	Three icon loads have distinct palette/frame handling; SDK card header and literal title already modeled.		kept-existing-source	100.0	100.0
src/game/save_system.c	GAME.EXE	0x8002c510	memory_card_show_status_message	read	existing	Existing status-to-message switch; preserve signed narrowing and ignored fall-through return.		kept-existing-source	100.0	100.0
src/game/save_system.c	GAME.EXE	0x8002c5e0	menu_load_message_image	read	decimal-path	Same TIM/Mddd filename publication as item texture; direct signed ID includes -1 behavior and different result convention.	CD_PATH_WRITE_DECIMAL3	retained-exact	100.0	100.0
src/game/save_system.c	GAME.EXE	0x8002c70c	save_file_cleanup_temporary	read	none	Temporary create/close/erase probes card availability; differs from main-file failure fallback.		kept-existing-source	100.0	100.0
src/game/save_system.c	GAME.EXE	0x8002c794	screen_show_image_until_input	read	input-release;system-screen	System-screen packet geometry repeats other image screens; preserve brightness loop and release-then-press latch.		kept-existing-source	100.0	100.0
src/game/save_system.c	GAME.EXE	0x8002c9d4	talk_show_dialogue_page	read	none	Dialogue path duplicates character digits into directory and basename; fixed positions are clearer than generic decimal formatter.		kept-existing-source	100.0	100.0
src/game/sprite_add_ft4.c	GAME.EXE	0x80014314	sprite_add_ft4	read	existing-sdk;primitive-allocation	Geometry/color use authentic SDK macros; typed primitive cursor allocation repeats in other render TUs and remains a candidate.		kept-existing-source	100.0	100.0
src/open/angle_mod_delta.c	OPEN.EXE	0x80015cd4	angle_mod_delta_le_half_turn	read	existing	Existing modular half-turn predicate; simple expression does not need another layer.		kept-existing-source	100.0	100.0
src/open/audio.c	OPEN.EXE	0x80019ba4	audio_initialize	read	audio-voice-reset	Voice-slot reset loop repeats; SDK setup, volumes, reverb, buffer size and OPEN VAB reset differ.	audio_reset_voice_slots	retained-exact	100.0	100.0
src/open/audio.c	OPEN.EXE	0x80019c5c	audio_load_vab	read	existing-sdk	SDK VAB operations are already named; OPEN exits on failure and waits 100 frames, GAME returns.		kept-existing-source	100.0	100.0
src/open/audio.c	OPEN.EXE	0x80019d50	audio_play_sequence_file	read	audio-sequence-open	Sequence open/volume/play repeats with GAME; OPEN has master fade-in and distinct failure return.		kept-existing-source	100.0	100.0
src/open/audio.c	OPEN.EXE	0x80019e24	audio_stop_sequence	read	audio-sequence-close	Shared stop/close statement macro retained; strict 100% and complete object byte-identical. Inline trial rejected because repeated address setup regressed exact code; fade policy remains visible.	AUDIO_SEQUENCE_STOP_AND_CLOSE	retained-exact	100.0	100.0
src/open/audio.c	OPEN.EXE	0x80019ec0	audio_shutdown	read	existing	Existing three-call teardown operation; do not merge with active-state stop helper.		kept-existing-source	100.0	100.0
src/open/audio.c	OPEN.EXE	0x80019ef8	audio_close_vab	read	existing	OPEN guards unavailable IDs while GAME always calls SsVabClose; retain this difference.		kept-existing-source	100.0	100.0
src/open/audio_play_voice.c	OPEN.EXE	0x8001a268	audio_play_voice	read	audio-voice-slot	Shared ring advance/keyoff/store/keyon candidate; GAME effects-option guard must remain outside it.	audio_key_on_next_slot	retained-exact	100.0	100.0
src/open/audio_spatial.c	OPEN.EXE	0x80019f44	audio_play_spatial	read	distance3;audio-pan	Shared shifted 3D length and folded pan angle; GAME level clamps, tone mask and pan scaling differ substantially from OPEN.	fixed_vector3_length	retained-exact	100.0	100.0
src/open/audio_spatial.c	OPEN.EXE	0x8001a12c	audio_play_spatial_default_range	read	existing	Existing default-range wrapper is already the intended helper.		kept-existing-source	100.0	100.0
src/open/audio_spatial.c	OPEN.EXE	0x8001a15c	audio_play_spatial_range	read	existing	Existing ABI forwarding wrapper; no new abstraction needed.		kept-existing-source	100.0	100.0
src/open/audio_spatial.c	OPEN.EXE	0x8001a188	sound_ref_key_off_bank0	read	existing	Existing packed-note SDK boundary; byte shift is already named.		kept-existing-source	100.0	100.0
src/open/audio_spatial.c	OPEN.EXE	0x8001a1b0	audio_set_listener_transform	read	existing	Existing optional aggregate snapshot helper; do not substitute component-only SDK copyVector.		kept-existing-source	100.0	100.0
src/open/camera_path.c	OPEN.EXE	0x80013cf4	opening_camera_path_compute_segment	read	camera-segment;distance3	Same Q4 math as GAME; OPEN increments index before selecting point, preventing a blind whole-function merge.	fixed_vector3_length	retained-exact	100.0	100.0
src/open/camera_path.c	OPEN.EXE	0x80014004	opening_camera_path_begin	read	camera-fixed-state	Starts at path point zero; possible shared Q4 conversion, distinct initial pose policy.	camera_path_publish_fixed	retained-exact	100.0	100.0
src/open/camera_path.c	OPEN.EXE	0x80014100	opening_camera_path_step	read	camera-step	Same step arithmetic on global state; segment recomputation function differs.	camera_path_advance_pose	retained-exact	100.0	100.0
src/open/debug.c	OPEN.EXE	0x8001a814	debug_printf_sink	read	none	Empty varargs ABI sink has no common operation to extract.		kept-existing-source	100.0	100.0
src/open/display_adjust.c	OPEN.EXE	0x8001a82c	display_adjust_vram_view	read	existing;frame-present	Already uses display_next_buffer; temporary draw flags and VRAM panning make its presentation order distinct.		kept-existing-source	100.0	100.0
src/open/entity_render.c	OPEN.EXE	0x80018ecc	opening_entity_render	read	model-view-transform;tmd-project-object	View-relative translation and project/enqueue recur; yaw updates and alternate unlit/perspective branches remain entity policy.		kept-existing-source	100.0	100.0
src/open/entity_render.c	OPEN.EXE	0x800190f4	render_floor_item	read	floor-item-frame;model-view-transform	GAME and OPEN share facing/billboard transform and byte-wrapped frame increment; strong cohesive frame-advance candidate.	floor_item_advance_frame	retained-exact	100.0	100.0
src/open/entity_render.c	OPEN.EXE	0x80019240	opening_render_entities_and_items	read	cell-window-test	Entity and item sweeps repeat unsigned row/column visibility checks; entity uses stored cells, item uses signed division of world position.		kept-existing-source	100.0	100.0
src/open/fixed_vector2_length.c	OPEN.EXE	0x80015d94	fixed_vector2_length	read	existing;distance3	Existing shifted-square length establishes a possible analogous three-component inline helper in camera/audio callers.		kept-existing-source	100.0	100.0
src/open/format.c	OPEN.EXE	0x8001a3fc	format_int_dec	read	existing	Existing decimal formatter; signed division and leading-zero state differ from hex, so no generic digit-loop macro.		kept-existing-source	100.0	100.0
src/open/format.c	OPEN.EXE	0x8001a4dc	format_int_hex	read	existing	Existing hex formatter; unsigned radix-16 arithmetic and uppercase digits stay explicit.		kept-existing-source	100.0	100.0
src/open/format.c	OPEN.EXE	0x8001a568	format_pad_left	read	existing	Existing left-padding helper is already shared by callers.		kept-existing-source	100.0	100.0
src/open/format.c	OPEN.EXE	0x8001a5d4	format_vsprintf	read	existing	Numeric conversions already share emit_padded and copy tails; no extra parser-control macro.		kept-existing-source	100.0	100.0
src/open/item.c	OPEN.EXE	0x800197e4	item_load_floor_placements	read	placement-position	Packed tile/local position conversion is a candidate across placement loaders; preserve count pass and rand argument width.	map_placement_axis_position	retained-exact	100.0	100.0
src/open/main.c	OPEN.EXE	0x80013734	repeat_store_word	read	existing	Already shared by name; repeated same-address stores are intentional retail behavior, not a fill helper.		kept-existing-source	100.0	100.0
src/open/main.c	OPEN.EXE	0x80013758	main	read	existing	OPEN startup ordering differs from GAME; shared symbolic overlay bounds already name memory policy.		kept-existing-source	72.96296	72.96296
src/open/matrix.c	OPEN.EXE	0x80019658	fog_interpolate_near	read	fixed-lerp	Q12 interpolation repeats across fog and color functions; candidate should preserve operand order and signed widths.		kept-existing-source	100.0	100.0
src/open/matrix.c	OPEN.EXE	0x8001969c	fog_set_near	read	existing	Existing state publication and SDK fog call wrapper.		kept-existing-source	100.0	100.0
src/open/matrix.c	OPEN.EXE	0x800196c4	color_lerp_cvector	read	fixed-lerp	Three channel expressions form a Q12 lerp candidate; source reads may alias output and must keep ordering.		kept-existing-source	100.0	100.0
src/open/matrix.c	OPEN.EXE	0x8001974c	color_lerp_rgb555	read	fixed-lerp	Three signed channel interpolations repeat across both images; retain first-color STP and packing without invented clamps.		kept-existing-source	100.0	100.0
src/open/matrix_rotation.c	OPEN.EXE	0x800158d0	matrix_set_rotation_x	read	existing	Already named axis matrix constructor; no matrix-element assignment macro needed.		kept-existing-source	100.0	100.0
src/open/matrix_rotation.c	OPEN.EXE	0x80015940	matrix_set_rotation_y	read	existing	Already named axis matrix constructor; retain the authored handedness.		kept-existing-source	100.0	100.0
src/open/matrix_rotation.c	OPEN.EXE	0x800159b0	matrix_set_rotation_z	read	existing	Already named axis matrix constructor; identity and sign placements are clear.		kept-existing-source	100.0	100.0
src/open/matrix_rotation.c	OPEN.EXE	0x80015a20	matrix_set_rotation_yxz	read	existing-sdk	Composition already delegates to axis helpers and SDK matrix multiplication; preserve order.		kept-existing-source	100.0	100.0
src/open/matrix_rotation.c	OPEN.EXE	0x80015a88	debug_dump_matrix	read	none	Three visibly ordered rows; a one-use row-print macro would hide little and duplicate printf semantics.		kept-existing-source	100.0	100.0
src/open/matrix_rotation.c	OPEN.EXE	0x80015b0c	pitch_yaw_to_forward_vector	read	existing-sdk	setVector and copyVector already express initialization and narrowing; matrix calls remain explicit.		kept-existing-source	100.0	100.0
src/open/opening_controller.c	OPEN.EXE	0x800156bc	opening_run	read	none	Controller already composes resource/scene/audio helpers; arena reload, skip/advance and cleanup order belong to this state machine.		kept-existing-source	100.0	100.0
src/open/opening_entity_pool.c	OPEN.EXE	0x80019994	opening_entity_pool_reset	read	none	Fixed-capacity sentinel reset plus three control fields; generic pool reset would hide different active markers and field ownership.		kept-existing-source	100.0	100.0
src/open/opening_entity_pool.c	OPEN.EXE	0x800199e0	opening_entity_find_by_object_id	read	existing	Already a named sentinel-terminated search; unlike capacity sweeps it stops at first free entity.		kept-existing-source	100.0	100.0
src/open/opening_entity_pool.c	OPEN.EXE	0x80019a24	opening_entity_pool_load_placements	read	map-placement	Tile/local XZ and floor-height Y recur in placement loaders; preserve base-Y sentinel, angle masking, unit scale and exhausted-tail stores.	map_placement_axis_position	retained-exact	100.0	100.0
src/open/opening_fade.c	OPEN.EXE	0x800155c0	opening_fade_in	read	fade-color	RGB channels share brightness but update order differs from setRGB0; inspect other transition code before extraction.	TRANSITION_COLOR_STEP	retained-exact	100.0	100.0
src/open/opening_helpers.c	OPEN.EXE	0x80013c70	opening_poll_input	read	existing	Already names pad-to-skip/advance mapping; leaves action unchanged when no input.		kept-existing-source	100.0	100.0
src/open/opening_helpers.c	OPEN.EXE	0x80013cac	angle_shortest_delta	read	existing	Existing shortest-angle helper; asymmetric half-turn comparisons are intentional and explicit.		kept-existing-source	100.0	100.0
src/open/opening_render.c	OPEN.EXE	0x800137c4	opening_render_frame	read	frame-render	Existing frame wrapper intentionally omits map and item passes; no callback abstraction warranted.		kept-existing-source	100.0	100.0
src/open/opening_render.c	OPEN.EXE	0x80013804	sprite_add_g4	read	primitive-allocation;existing-sdk	Direct packet reservation repeats; rectangle, four colors and OT insertion already use SDK helpers.		kept-existing-source	100.0	100.0
src/open/opening_render_entities.c	OPEN.EXE	0x80019520	opening_render_entities	read	none	Unculled fixed-capacity sweep is distinct from window-filtered scene0; existing entity renderer is the helper boundary.		kept-existing-source	100.0	100.0
src/open/opening_scene0_render.c	OPEN.EXE	0x800194d8	opening_scene0_render_frame	read	frame-render	Existing frame wrapper clearly lists map then entities/items; a callback macro would obscure this order.		kept-existing-source	100.0	100.0
src/open/opening_scenes.c	OPEN.EXE	0x80014268	opening_scene0_run	read	none	Scene timing controls paired yaw, sound and fade; named camera/light/render helpers already expose its sequence.		kept-existing-source	100.0	100.0
